YawRotation,PitchRotation,RollRotation,ElapsedTimeSeconds
-20.471169,-18.742380,-13.321445,13.988000
-20.202196,-18.429796,-14.096537,14.009000
-19.661196,-17.587484,-15.197279,14.032000
-19.005089,-16.868504,-16.405670,14.054000
-18.279451,-16.198162,-17.517128,14.076000
-17.870556,-15.547395,-18.450693,14.099000
-17.589468,-15.146216,-19.411905,14.121000
-17.400824,-14.849206,-20.338749,14.143000
-17.151451,-14.764007,-21.124937,14.165000
-16.901382,-14.987913,-21.782221,14.188000
-16.936176,-15.475951,-22.238583,14.209000
-17.154772,-16.106453,-22.527102,14.231000
-17.560602,-16.515055,-22.691437,14.254000
-17.892452,-16.540695,-22.798853,14.276000
-18.194828,-16.315285,-22.888569,14.298000
-18.384680,-15.984110,-23.062008,14.319000
-18.581409,-15.376961,-23.298014,14.342000
-18.673395,-14.526480,-23.652617,14.366000
-18.624048,-13.937110,-24.004622,14.387000
-18.384125,-13.754839,-24.445204,14.409000
-18.203199,-13.984108,-24.789566,14.431000
-18.295036,-14.252282,-25.073105,14.453000
-18.568233,-14.676628,-25.459965,14.475000
-18.896441,-15.081944,-25.810797,14.498000
-19.240944,-15.380123,-26.203585,14.520000
-19.679604,-15.538359,-26.506330,14.542000
-20.023621,-15.764622,-26.631102,14.563000
-20.281895,-15.955103,-26.777884,14.585000
-20.520906,-16.007170,-26.937977,14.609000
-20.697912,-15.999144,-26.972927,14.630000
-20.935190,-15.974514,-26.963737,14.652000
-21.076517,-15.971911,-26.961378,14.675000
-21.210499,-15.960061,-26.946463,14.698000
-21.432697,-15.933662,-26.962677,14.719000
-21.767653,-16.008022,-27.004595,14.742000
-22.081242,-16.118364,-27.085783,14.765000
-22.284798,-16.122381,-27.166906,14.787000
-22.461077,-16.034695,-27.310600,14.809000
-22.593647,-15.923991,-27.497482,14.831000
-22.758572,-15.824551,-27.711439,14.854000
-22.940058,-15.757499,-27.886168,14.876000
-23.059332,-15.628012,-27.997074,14.898000
-23.105160,-15.531323,-27.976156,14.920000
-23.087852,-15.440038,-27.895224,14.941000
-23.152708,-15.288217,-27.798323,14.963000
-23.277859,-15.160997,-27.672289,14.986000
-23.451036,-15.070757,-27.592813,15.008000
-23.988392,-14.995953,-27.352291,15.031000
-24.769831,-14.748693,-26.870968,15.053000
-25.675539,-14.453533,-26.231209,15.074000
-26.679546,-14.123328,-25.289598,15.097000
-27.923239,-13.777939,-24.249041,15.120000
-29.485149,-13.378469,-23.108730,15.142000
-31.135593,-12.836698,-21.954508,15.164000
-32.712208,-12.259185,-20.852081,15.186000
-34.258743,-11.712367,-19.746073,15.209000
-35.792931,-11.170138,-18.701517,15.232000
-37.302681,-10.457593,-17.684324,15.259000
-38.936897,-9.724181,-16.887066,15.276000
-40.793278,-9.021163,-16.140282,15.297000
-42.577282,-8.851748,-15.484062,15.320000
-44.857780,-8.436369,-14.885350,15.343000
-46.951466,-8.350131,-14.445964,15.364000
-48.104362,-9.737609,-14.144277,15.387000
-49.479366,-10.337729,-13.856051,15.409000
-50.702774,-10.616771,-13.722675,15.433000
-51.671158,-11.736900,-13.592337,15.453000
-53.198151,-11.709840,-13.470391,15.484000
-54.406483,-11.555573,-13.538586,15.498000
-54.770176,-12.165257,-13.296813,15.520000
-54.849850,-12.151309,-12.989435,15.541000
-54.854198,-11.694246,-12.273038,15.563000
-54.974140,-10.788441,-11.130911,15.586000
-54.755474,-10.221193,-9.850804,15.608000
-54.285683,-10.023151,-8.512965,15.630000
-53.761932,-10.405068,-7.026954,15.653000
-53.511673,-10.754372,-5.737987,15.676000
-53.525196,-10.982677,-4.524331,15.698000
-53.756203,-11.136432,-3.564868,15.719000
-54.468437,-11.201421,-2.786239,15.742000
-55.330830,-11.152879,-2.051202,15.766000
-56.005962,-11.182433,-1.366330,15.786000
-56.551880,-11.150099,-0.787838,15.809000
-57.212231,-11.170842,-0.263793,15.830000
-57.904751,-11.380372,0.274580,15.853000
-58.604237,-11.558134,0.816050,15.875000
-59.240181,-11.443646,1.496588,15.899000
-59.753551,-11.243242,2.146143,15.921000
-60.174416,-11.164716,2.712664,15.941000
-60.297752,-11.240169,3.260766,15.964000
-60.127975,-11.375270,3.745598,15.986000
-59.861919,-11.326673,4.129973,16.007999
-59.764984,-11.244178,4.523418,16.030001
-59.904499,-11.393985,5.085726,16.052999
-60.073418,-11.695141,5.759067,16.075001
-60.010189,-11.910954,6.336331,16.097000
-59.779854,-12.002063,6.890040,16.118999
-59.697449,-11.985390,7.361238,16.141001
-59.711765,-11.990068,7.737301,16.164000
-59.616512,-12.316654,7.815706,16.186001
-59.752911,-12.407796,7.751404,16.208000
-59.872494,-12.098102,7.606363,16.230000
-59.914566,-11.523909,7.388338,16.253000
-59.430962,-11.192616,6.952165,16.275000
-58.715691,-10.943137,6.551441,16.292999
-57.635250,-10.566855,6.051690,16.316000
-56.800323,-10.032141,5.695252,16.337999
-56.069939,-9.577476,5.293662,16.360001
-55.286903,-9.055567,5.139200,16.382000
-54.577477,-8.607138,4.827910,16.405001
-53.882504,-8.332598,4.511173,16.427000
-53.124416,-7.762120,4.218754,16.448999
-52.353188,-7.082400,4.321250,16.471001
-51.531631,-6.675690,4.834288,16.493000
-50.593559,-7.157047,4.906413,16.516001
-49.796276,-7.580615,4.620234,16.538000
-48.901646,-6.775247,4.642868,16.559000
-48.459637,-6.321517,5.014439,16.580999
-48.306843,-7.257677,5.149244,16.604000
-48.053448,-7.484179,5.130056,16.625000
-47.530281,-7.008361,4.982148,16.649000
-47.267570,-7.173447,4.785519,16.670000
-47.554604,-7.382232,4.607440,16.693001
-47.938728,-6.981641,4.382160,16.715000
-48.014214,-6.253536,4.441421,16.740999
-47.730450,-5.464397,4.676539,16.760000
-47.327660,-4.662950,5.009423,16.782000
-46.966595,-3.741045,5.620117,16.804001
-46.648087,-3.059235,6.055769,16.825001
-46.435623,-3.083366,6.435210,16.849001
-45.725578,-3.045793,6.524137,16.871000
-44.805119,-2.790337,6.269837,16.893999
-44.023315,-2.515873,6.086867,16.916000
-43.257973,-2.164077,5.951912,16.938000
-42.398148,-1.534730,5.969816,16.959999
-41.606701,-0.985173,5.925780,16.982000
-41.019100,-0.324796,5.719203,17.004000
-40.226730,0.608160,5.501353,17.025999
-39.224243,1.338615,5.197353,17.049000
-38.343189,2.055819,4.766802,17.070999
-37.429798,2.619753,4.300183,17.093000
-36.620071,3.491060,3.573497,17.115999
-35.791035,4.573139,2.984344,17.136999
-34.617966,5.061860,2.805119,17.159000
-33.371048,4.915687,3.080190,17.181999
-32.567139,5.105491,3.578551,17.204000
-32.167862,5.522884,4.314270,17.226999
-32.032196,5.633171,4.942461,17.247999
-31.727118,4.997561,5.355973,17.271000
-31.331972,4.084774,5.984369,17.294001
-31.242548,3.693841,6.740167,17.316999
-31.574911,3.897961,7.643107,17.339001
-31.859962,4.235113,8.523244,17.362000
-31.958115,4.318537,9.410184,17.384001
-31.905609,4.135645,10.080105,17.406000
-31.865334,4.201966,10.659199,17.427999
-32.378731,4.577777,10.929892,17.450001
-33.139400,4.830145,10.883534,17.474001
-33.780033,4.846818,10.751479,17.493999
-34.382374,4.752439,10.621476,17.516001
-34.906548,4.914546,10.414032,17.539000
-35.364262,4.911882,10.135754,17.561001
-35.770603,4.908782,9.853758,17.584000
-36.160950,5.149546,9.368444,17.606001
-36.553249,5.049723,8.636801,17.628000
-36.829277,4.801097,8.042503,17.650999
-37.117168,4.730439,7.562843,17.673000
-37.494026,4.501661,7.400902,17.695000
-37.690044,4.276586,7.380535,17.716999
-37.896431,4.449841,7.174532,17.739000
-38.173592,4.416168,6.959869,17.761000
-38.366600,4.352975,6.644809,17.784000
-38.357250,4.474778,6.501715,17.806000
-38.567467,4.584341,6.565064,17.827999
-39.058784,4.636790,6.552447,17.851000
-39.408058,4.680120,6.266705,17.874001
-39.388599,4.917060,5.764861,17.895000
-39.475288,5.320498,5.248150,17.917000
-39.907764,5.868567,4.778794,17.940001
-40.422661,6.728583,4.216707,17.962000
-40.563736,7.665405,3.706038,17.983999
-40.498783,8.499228,3.294697,18.004999
-40.399029,9.014592,3.129417,18.028000
-40.328766,9.346997,3.092961,18.049999
-40.261478,9.657272,3.086882,18.072001
-40.106068,10.058655,3.122859,18.094000
-39.920914,10.643340,3.037071,18.117001
-39.682037,11.184516,2.940620,18.139000
-39.321388,11.382742,3.002242,18.160999
-38.914787,11.554241,3.172642,18.184000
-38.716782,11.965842,3.210326,18.205999
-38.710938,12.152996,3.221232,18.228001
-38.766060,12.137130,3.229445,18.250000
-38.711323,12.153003,3.150117,18.273001
-38.607193,12.285419,2.984993,18.297001
-38.488728,12.231830,2.661422,18.319000
-38.384762,12.161199,2.230176,18.341000
-38.085651,12.714362,2.122843,18.363001
-37.817368,13.609677,2.292296,18.386000
-37.637138,14.430386,2.274716,18.408001
-37.455181,15.134292,2.213831,18.430000
-37.386410,15.297103,1.680225,18.452000
-37.519314,16.321911,1.125523,18.474001
-37.755123,17.072296,0.588320,18.497000
-37.996418,18.547405,0.244731,18.518999
-38.150295,19.896122,-0.070783,18.540001
-38.449390,21.156189,-0.305849,18.563000
-38.894684,22.948055,-0.882633,18.586000
-39.229076,24.669146,-1.464355,18.608000
-39.605083,26.099327,-2.076769,18.629000
-39.811745,27.200727,-2.682573,18.653000
-39.843204,28.272835,-3.343115,18.674000
-39.741032,29.429310,-3.740230,18.697001
-39.710575,30.463120,-4.125781,18.719000
-39.754745,31.134426,-4.613910,18.740000
-40.003315,31.508181,-5.176629,18.763000
-40.517670,31.906073,-5.683517,18.785000
-41.111603,32.495689,-5.884436,18.808001
-41.912872,33.087124,-5.759855,18.830000
-42.711224,33.500526,-5.171597,18.851999
-43.400784,33.858738,-4.256227,18.875000
-43.838108,34.271641,-3.170190,18.896000
-43.981441,34.661461,-1.974278,18.919001
-43.920155,35.020145,-0.825878,18.941000
-43.483444,35.350346,0.430387,18.966000
-43.068413,35.452717,1.599238,18.985001
-42.666550,35.370903,2.442417,19.007999
-42.332176,35.238796,3.130338,19.030001
-41.998997,35.101585,3.626495,19.052000
-41.862469,35.099026,3.927471,19.073999
-41.959007,34.973774,3.977537,19.096001
-42.217056,34.771709,3.960658,19.118999
-42.457268,34.497021,4.111078,19.141001
-42.978745,34.094440,4.181288,19.164000
-43.530174,33.782669,4.157365,19.184999
-43.967373,33.409241,4.251020,19.208000
-44.265373,32.846508,4.444665,19.230000
-44.425682,32.300571,4.670293,19.252001
-44.469330,31.926161,4.905135,19.274000
-44.363434,31.687172,5.023299,19.297001
-43.979809,31.308001,5.054287,19.318001
-43.624485,30.676460,5.068923,19.341999
-43.272556,29.956005,5.169083,19.363001
-42.890152,29.223892,5.248403,19.385000
-42.509247,28.393484,5.258263,19.408001
-42.246162,27.434217,5.207008,19.430000
-41.927208,26.343964,5.251130,19.452999
-41.460762,25.127350,5.347270,19.474001
-40.968391,23.864187,5.498803,19.497000
-40.716404,22.553017,5.488258,19.518999
-40.726517,21.090824,5.220486,19.542000
-40.836117,19.596973,4.848054,19.563999
-40.883331,18.427078,4.136500,19.586000
-40.897442,17.574329,3.259776,19.608999
-40.728783,16.893824,2.335335,19.629999
-40.413746,15.967069,1.293454,19.653000
-39.989784,14.725546,0.272970,19.674999
-39.659023,13.158775,-0.674208,19.697001
-39.374130,11.198833,-1.843577,19.719000
-38.985119,8.913806,-2.976481,19.740999
-38.500042,6.887679,-3.663012,19.764000
-37.980530,5.418539,-3.959113,19.785000
-37.306553,4.180417,-3.843907,19.808001
-36.554195,2.875940,-3.700381,19.830000
-35.742722,1.831734,-3.497282,19.853001
-34.776550,1.030354,-3.340935,19.874001
-33.846867,0.480483,-3.297083,19.896000
-33.221817,0.105185,-3.462752,19.917999
-32.888462,-0.807540,-3.786222,19.941000
-32.375763,-2.699837,-4.071645,19.962999
-31.682896,-3.798534,-4.104538,19.985001
-30.737448,-3.958375,-3.906830,20.007999
-29.940796,-4.307431,-3.606971,20.030001
-29.364840,-5.120272,-3.318953,20.052000
-28.727411,-5.640882,-3.022946,20.073999
-28.049318,-5.767917,-2.729205,20.097000
-27.365993,-6.065979,-2.480092,20.118000
-26.678017,-6.734211,-2.592475,20.142000
-26.153645,-6.921536,-2.788568,20.163000
-25.675058,-6.601780,-2.940196,20.186001
-25.275038,-5.921371,-3.146339,20.207001
-25.033451,-5.490058,-3.319962,20.230000
-24.866776,-5.496068,-3.553922,20.252001
-24.645733,-5.880540,-3.820100,20.275000
-24.253008,-6.346058,-4.155899,20.297001
-23.712606,-6.672767,-4.360913,20.319000
-23.050303,-7.018572,-4.427572,20.341999
-22.421284,-7.361974,-4.541900,20.364000
-22.060303,-7.446292,-4.804376,20.386000
-21.869461,-7.148394,-5.218305,20.408001
-21.649708,-6.747298,-5.473624,20.430000
-21.332167,-6.608932,-5.566498,20.454000
-21.088161,-6.592300,-5.486557,20.475000
-21.072502,-6.302283,-5.317493,20.497999
-20.856407,-6.599008,-4.868775,20.518999
-20.248466,-6.922424,-4.500163,20.542000
-19.779583,-6.760712,-4.098927,20.565001
-19.473320,-6.788791,-3.828786,20.586000
-18.969582,-6.389163,-3.787431,20.608999
-18.144522,-6.094980,-3.479043,20.631001
-17.455313,-5.962229,-3.084198,20.652000
-16.763733,-5.762863,-2.978089,20.674999
-16.476891,-5.808236,-2.850118,20.697001
-16.591928,-5.572020,-2.695468,20.719000
-16.720423,-5.378418,-2.457538,20.740999
-16.666058,-5.258945,-2.165575,20.764999
-16.611349,-5.241972,-2.295032,20.785000
-16.604254,-5.094535,-2.566998,20.808001
-16.502832,-5.242867,-2.580456,20.830000
-16.605104,-5.755342,-2.503117,20.851999
-17.087196,-6.100417,-2.369910,20.875999
-17.755001,-6.202331,-2.709290,20.896000
-18.465401,-6.749203,-2.765587,20.920000
-19.424540,-7.614998,-2.610582,20.941000
-20.628887,-8.161236,-2.458270,20.964001
-21.523636,-9.003029,-1.982955,20.986000
-22.164814,-9.665503,-1.462491,21.007999
-22.600452,-10.215456,-1.166689,21.030001
-23.066895,-10.555613,-0.888162,21.052000
-23.313951,-10.517357,-0.813240,21.075001
-23.275320,-10.551153,-0.713059,21.098000
-23.031551,-10.448823,-0.672760,21.121000
-22.860523,-10.225721,-0.488051,21.142000
-22.696457,-10.328359,-0.446708,21.164000
-22.583839,-10.166743,-0.539972,21.187000
-22.683172,-10.436576,-0.550309,21.209000
-22.683405,-10.604709,-0.381340,21.230000
-22.528952,-10.497188,-0.076212,21.253000
-22.135681,-10.496142,0.422290,21.274000
-21.679773,-10.317834,0.781122,21.297001
-21.149324,-9.783801,1.024810,21.319000
-20.550100,-9.502337,1.115530,21.341999
-19.718708,-9.079500,1.062167,21.363001
-18.795282,-8.700739,1.112568,21.386000
-18.123177,-8.383729,1.003303,21.408001
-17.795885,-8.082579,0.818182,21.430000
-17.567059,-7.864136,0.684817,21.454000
-17.431400,-7.583285,0.461640,21.474001
-17.440042,-7.961452,0.067837,21.497000
-17.581911,-8.120890,0.203381,21.518999
-17.434248,-7.951986,0.469588,21.541000
-16.800508,-7.592567,0.425267,21.563999
-16.042707,-7.673369,0.019001,21.584999
-14.544849,-7.585990,-0.573758,21.608000
-12.974359,-7.230485,-1.058882,21.631001
-11.640117,-6.945742,-1.397295,21.652000
-10.190681,-6.777726,-1.700800,21.674000
-8.992654,-6.710394,-2.020290,21.695999
-8.114751,-6.807185,-2.326929,21.719000
-7.327914,-7.167750,-2.476855,21.742001
-6.759178,-7.623147,-2.531904,21.764000
-6.318998,-8.036612,-2.545868,21.785999
-5.937768,-8.631439,-2.453900,21.806999
-5.587722,-9.132844,-2.275004,21.829000
-5.162620,-9.428502,-1.931424,21.851999
-4.644974,-9.661978,-1.592971,21.874001
-3.957832,-9.817829,-1.449082,21.896999
-3.143471,-9.799887,-1.142907,21.919001
-2.350582,-9.492658,-0.885715,21.941999
-1.500086,-9.283216,-0.654085,21.962999
-0.590772,-9.221144,-0.384498,21.985001
0.151875,-9.197164,-0.250598,22.007000
0.686132,-9.260015,-0.045923,22.028999
1.084090,-9.425381,0.143928,22.052999
1.453282,-9.497753,0.277146,22.073999
1.627161,-9.536501,0.475001,22.097000
1.620910,-9.615807,0.695537,22.120001
1.500977,-9.650421,1.037045,22.142000
1.337921,-9.635511,1.490228,22.163000
1.091292,-9.697571,1.932632,22.184999
0.801664,-9.592666,2.462764,22.207001
0.436155,-9.459716,3.012325,22.230000
0.128185,-9.362058,3.538877,22.252001
-0.131239,-9.291304,3.876487,22.274000
-0.405096,-9.140882,4.176393,22.297001
-0.672360,-8.954412,4.442297,22.319000
-0.822181,-8.750558,4.684246,22.341000
-0.915066,-8.529369,4.753059,22.363001
-1.045462,-8.273866,4.771633,22.386000
-1.156602,-7.880269,4.893221,22.410000
-1.108975,-7.478975,5.056671,22.431000
-0.972004,-7.026789,5.172671,22.454000
-0.807649,-6.546121,5.230543,22.474001
-0.610815,-6.016645,5.121173,22.497999
-0.437046,-5.576856,4.935120,22.518999
-0.207601,-5.080390,4.782211,22.542000
0.060841,-4.614954,4.681773,22.563000
0.331514,-4.173027,4.577469,22.586000
0.532195,-3.704701,4.369802,22.607000
0.688813,-3.192055,4.076643,22.629000
0.905832,-2.801142,3.723981,22.652000
1.154320,-2.477671,3.324692,22.674999
1.335813,-2.102380,2.968095,22.697001
1.420566,-1.646519,2.589031,22.719999
1.383010,-1.347637,2.151584,22.740000
1.288001,-1.176008,1.639802,22.764000
1.313240,-1.151474,1.252595,22.785000
1.297407,-1.063051,0.991373,22.808001
1.186187,-1.021947,0.713529,22.830999
1.040837,-1.128757,0.414857,22.853001
0.933741,-1.235847,0.142530,22.874001
0.798929,-1.458587,0.003200,22.896999
0.671248,-1.655522,-0.032751,22.919001
0.651613,-1.760440,0.081076,22.941000
0.771346,-1.693450,0.272588,22.962999
0.950375,-1.572173,0.440233,22.985001
0.908040,-1.438772,0.484292,23.007999
0.732476,-1.295673,0.460576,23.030001
0.626393,-1.285360,0.312923,23.052000
0.690205,-1.390702,0.144708,23.075001
0.857691,-1.326628,0.121062,23.096001
1.016253,-1.180386,0.132273,23.118000
1.110562,-1.033100,0.128927,23.141001
1.044836,-0.880111,0.168109,23.163000
0.987307,-0.745891,0.302384,23.184999
0.869110,-0.608993,0.454159,23.207001
0.625621,-0.647058,0.506441,23.230000
0.442842,-0.684638,0.418134,23.252001
0.409452,-0.667152,0.338388,23.274000
0.427637,-0.563566,0.509403,23.297001
0.338764,-0.592983,0.708940,23.319000
0.177457,-0.756737,0.664471,23.341999
-0.015553,-1.023859,0.373412,23.363001
-0.197505,-1.327065,0.013094,23.385000
-0.328105,-1.524976,-0.057073,23.407000
-0.444686,-1.491925,0.104936,23.430000
-0.563651,-1.317099,0.158612,23.452000
-0.629251,-1.043236,0.186258,23.474001
-0.683484,-0.725113,0.237515,23.497000
-0.769189,-0.555301,0.394718,23.518999
-1.044664,-0.494656,0.412593,23.541000
-1.307853,-0.426197,0.234865,23.563999
-1.543553,-0.397899,0.114376,23.586000
-1.717133,-0.448019,0.093655,23.608000
-1.842775,-0.560116,0.241178,23.629999
-1.860161,-0.834765,0.195157,23.653000
-1.731094,-1.334182,-0.168032,23.674999
-1.560132,-1.968085,-0.880276,23.695999
-1.493239,-2.571265,-1.503762,23.719000
-1.518211,-2.998077,-1.888202,23.742001
-1.636470,-3.273689,-2.065702,23.763000
-1.878954,-3.601504,-2.214687,23.785999
-2.199405,-4.066858,-2.306414,23.808001
-2.437062,-4.531625,-2.318828,23.830000
-2.421196,-5.042182,-2.078151,23.854000
-1.928756,-5.334671,-1.544143,23.875000
-1.005615,-5.591800,-0.875298,23.896000
0.284817,-5.888032,-0.149406,23.921000
1.491621,-6.146965,0.453494,23.941000
2.564028,-6.409736,0.972471,23.962999
3.511461,-6.605011,1.402787,23.986000
4.221928,-6.724820,1.764137,24.007999
4.761776,-6.845393,2.122784,24.030001
5.144127,-7.021960,2.495480,24.052000
5.422938,-7.160552,2.780218,24.073999
5.692939,-7.259070,2.876401,24.097000
5.872488,-7.398105,2.829494,24.118999
5.904879,-7.507498,2.848586,24.142000
5.715199,-7.477015,2.924799,24.164000
5.252336,-7.337371,2.978306,24.184999
4.445701,-7.202660,3.010704,24.208000
3.176188,-6.967401,3.112383,24.230000
1.767986,-6.769468,3.317265,24.252001
0.222297,-6.650589,3.649601,24.275000
-1.077961,-6.698236,3.913255,24.297001
-2.230180,-6.869264,4.180455,24.319000
-3.195068,-7.058317,4.439412,24.341999
-3.835661,-7.179922,4.650729,24.363001
-4.269195,-7.316580,4.878531,24.386999
-4.460077,-7.468853,5.085520,24.408001
-4.557004,-7.631424,5.259611,24.430000
-4.555565,-7.784892,5.388895,24.452000
-4.459509,-7.897222,5.413290,24.475000
-4.326191,-8.032630,5.344593,24.496000
-4.150273,-8.249619,5.213144,24.518999
-3.951832,-8.447038,5.135758,24.542000
-3.732810,-8.557817,5.110401,24.563999
-3.460481,-8.686826,5.121008,24.586000
-3.163769,-8.874833,5.118592,24.607000
-2.874871,-8.940505,5.072521,24.629999
-2.532356,-8.851249,4.949192,24.652000
-2.201147,-8.761814,4.747729,24.674000
-1.955559,-8.779839,4.495741,24.695999
-1.755341,-8.770809,4.263443,24.719000
-1.541032,-8.750257,4.039493,24.740999
-1.374841,-8.777920,3.861305,24.764000
-1.256530,-8.838982,3.696176,24.785999
-1.158539,-9.002366,3.522189,24.809000
-0.999822,-9.184480,3.353568,24.830000
-0.811294,-9.177090,3.149313,24.851999
